596 8.60984 1.81698
597 8.72599 1.75211
598 8.84059 1.69373
599 8.9537 1.64118
600 9.06539 1.59389
601 9.1757 1.55134
602 9.28468 1.51303
603 9.39238 1.47856
604 9.49885 1.44753
605 9.60413 1.41961
606 9.70825 1.39448
607 9.81126 1.37186
608 9.91318 1.3515
609 10.0141 1.33318
610 10.1139 1.31669
611 10.2128 1.30185
612 10.3107 1.2885
613 10.4077 1.27648
614 10.5038 1.26566
615 10.599 2.26566
616 10.6933 2.15592
617 10.7868 2.05716
618 10.8795 1.96827
619 10.9715 1.88828
620 11.0626 1.81628
621 11.153 1.75148
622 11.2427 1.69316
623 11.3316 1.64067
624 11.4199 1.59344
625 11.5074 1.55092
626 11.5943 1.51266
627 5.79716 1
628 5.96966 1.02563
629 2.98483 1
630 3.31986 2
631 3.62108 1.90128
632 3.89724 1.81244
633 4.15383 1.73247
634 4.39457 1.66051
635 4.62212 1.59574
636 4.83848 1.53745
637 5.04515 1.48498
638 5.24336 1.43777
639 5.43408 1.39527
640 5.6181 1.35703
641 5.7961 1.32261
642 5.96863 1.29163
643 6.13617 1.26375
644 6.29914 1.23865
645 6.45789 1.21607
646 6.61274 1.19574
647 6.76396 1.17745
648 6.91181 1.16099
649 7.05649 1.14617
650 7.1982 1.13283
651 7.33712 1.12083
652 7.47342 1.11003
653 7.60722 2.11003
654 7.73868 2.00031
655 7.8679 1.90156
656 7.995 1.81269
657 8.12008 1.7327
658 8.24323 1.66071
659 8.36454 1.59592
660 8.48409 1.53761
661 8.60196 1.48513
662 8.71821 1.4379
663 8.83291 1.39539
664 4.41646 1
665 4.64288 1.01977
666 4.85827 1.03756
667 5.0641 1.05358
668 5.26157 1.06799
669 5.45163 1.08096
670 5.63506 1.09263
671 5.81252 1.10314
672 5.98456 2.10314
673 6.15166 2.01259
674 6.31422 1.9311
675 6.47259 1.85776
676 6.62709 1.79176
677 6.77798 1.73235
678 6.92552 1.67889
679 7.06991 1.63077
680 7.21136 1.58746
681 3.60568 1
682 3.88302 1.02937
683 4.14055 1.05581
684 4.38206 1.0796
685 4.61027 1.10101
686 4.82717 1.12029
687 2.41359 1
688 2.82791 2
689 3.18153 1.90601
